game_id,season,game_type,game_date,start_time_utc,eastern_utc_offset,game_state,venue,home_abbrev,away_abbrev,home_score,away_score,winner_abbrev,loser_abbrev,goal_diff
2024020466,20242025,2,2024-12-12,2024-12-13T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,NSH,1.0,4.0,NSH,DAL,3.0
2024020467,20242025,2,2024-12-12,2024-12-13T01:30:00Z,-05:00,OFF,Xcel Energy Center,MIN,EDM,1.0,7.0,EDM,MIN,6.0
2024020468,20242025,2,2024-12-12,2024-12-13T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,VGK,2.0,3.0,VGK,WPG,1.0
2024020469,20242025,2,2024-12-12,2024-12-13T02:00:00Z,-05:00,OFF,Ball Arena,COL,UTA,1.0,4.0,UTA,COL,3.0
2024020470,20242025,2,2024-12-12,2024-12-13T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,TBL,3.0,8.0,TBL,CGY,5.0
2024020471,20242025,2,2024-12-12,2024-12-13T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,FLA,4.0,0.0,VAN,FLA,4.0
2024020472,20242025,2,2024-12-12,2024-12-13T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,BOS,5.0,1.0,SEA,BOS,4.0
2024020473,20242025,2,2024-12-13,2024-12-14T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,OTT,0.0,3.0,OTT,CAR,3.0
2024020474,20242025,2,2024-12-14,2024-12-14T18:00:00Z,-05:00,OFF,Prudential Center,NJD,CHI,4.0,1.0,NJD,CHI,3.0
2024020475,20242025,2,2024-12-14,2024-12-14T18:00:00Z,-05:00,OFF,Madison Square Garden,NYR,LAK,1.0,5.0,LAK,NYR,4.0
2024020476,20242025,2,2024-12-14,2024-12-14T19:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,PHI,4.0,1.0,MIN,PHI,3.0
2024020477,20242025,2,2024-12-14,2024-12-14T21:00:00Z,-05:00,OFF,Rogers Place,EDM,VGK,6.0,3.0,EDM,VGK,3.0
2024020478,20242025,2,2024-12-14,2024-12-15T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,PIT,3.0,2.0,OTT,PIT,1.0
2024020479,20242025,2,2024-12-14,2024-12-15T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,TOR,4.0,2.0,DET,TOR,2.0
2024020480,20242025,2,2024-12-14,2024-12-15T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,BUF,4.0,2.0,WSH,BUF,2.0
2024020481,20242025,2,2024-12-14,2024-12-15T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,ANA,3.0,4.0,ANA,CBJ,1.0
2024020482,20242025,2,2024-12-14,2024-12-15T00:00:00Z,-05:00,OFF,Canada Life Centre,WPG,MTL,4.0,2.0,WPG,MTL,2.0
2024020483,20242025,2,2024-12-14,2024-12-15T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,STL,2.0,1.0,DAL,STL,1.0
2024020484,20242025,2,2024-12-14,2024-12-15T02:00:00Z,-05:00,OFF,Ball Arena,COL,NSH,5.0,2.0,COL,NSH,3.0
2024020485,20242025,2,2024-12-14,2024-12-15T03:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,FLA,3.0,0.0,CGY,FLA,3.0
2024020486,20242025,2,2024-12-14,2024-12-15T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,BOS,1.0,5.0,BOS,VAN,4.0
2024020487,20242025,2,2024-12-14,2024-12-15T03:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,UTA,3.0,4.0,UTA,SJS,1.0
2024020488,20242025,2,2024-12-14,2024-12-15T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,TBL,1.0,5.0,TBL,SEA,4.0
2024020489,20242025,2,2024-12-15,2024-12-15T20:00:00Z,-05:00,OFF,United Center,CHI,NYI,5.0,3.0,CHI,NYI,2.0
2024020490,20242025,2,2024-12-15,2024-12-15T22:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,BUF,5.0,3.0,TOR,BUF,2.0
2024020491,20242025,2,2024-12-15,2024-12-15T22:00:00Z,-05:00,OFF,Lenovo Center,CAR,CBJ,4.0,1.0,CAR,CBJ,3.0
2024020492,20242025,2,2024-12-15,2024-12-15T23:00:00Z,-05:00,OFF,Enterprise Center,STL,NYR,3.0,2.0,STL,NYR,1.0
2024020493,20242025,2,2024-12-15,2024-12-15T23:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,VGK,2.0,3.0,VGK,MIN,1.0
2024020494,20242025,2,2024-12-16,2024-12-17T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,WSH,3.0,1.0,DAL,WSH,2.0
2024020495,20242025,2,2024-12-16,2024-12-17T01:30:00Z,-05:00,OFF,Rogers Place,EDM,FLA,5.0,6.0,FLA,EDM,1.0
2024020496,20242025,2,2024-12-16,2024-12-17T03:30:00Z,-05:00,OFF,Rogers Arena,VAN,COL,3.0,1.0,VAN,COL,2.0
2024020497,20242025,2,2024-12-17,2024-12-18T00:00:00Z,-05:00,OFF,Centre Bell,MTL,BUF,6.0,1.0,MTL,BUF,5.0
2024020498,20242025,2,2024-12-17,2024-12-18T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,CBJ,5.0,3.0,TBL,CBJ,2.0
2024020499,20242025,2,2024-12-17,2024-12-18T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,LAK,3.0,2.0,PIT,LAK,1.0
2024020500,20242025,2,2024-12-17,2024-12-18T00:30:00Z,-05:00,OFF,Lenovo Center,CAR,NYI,4.0,0.0,CAR,NYI,4.0
2024020501,20242025,2,2024-12-17,2024-12-18T01:00:00Z,-05:00,OFF,Enterprise Center,STL,NJD,1.0,4.0,NJD,STL,3.0
2024020502,20242025,2,2024-12-17,2024-12-18T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,NYR,2.0,0.0,NSH,NYR,2.0
2024020503,20242025,2,2024-12-17,2024-12-18T01:30:00Z,-05:00,OFF,United Center,CHI,WSH,3.0,2.0,CHI,WSH,1.0
2024020504,20242025,2,2024-12-17,2024-12-18T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,BOS,3.0,4.0,BOS,CGY,1.0
2024020505,20242025,2,2024-12-17,2024-12-18T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,OTT,0.0,3.0,OTT,SEA,3.0
2024020506,20242025,2,2024-12-17,2024-12-18T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,WPG,3.0,4.0,WPG,SJS,1.0
2024020507,20242025,2,2024-12-18,2024-12-19T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,PHI,6.0,4.0,DET,PHI,2.0
2024020508,20242025,2,2024-12-18,2024-12-19T00:30:00Z,-05:00,OFF,American Airlines Center,DAL,TOR,3.0,5.0,TOR,DAL,2.0
2024020509,20242025,2,2024-12-18,2024-12-19T02:30:00Z,-05:00,OFF,Xcel Energy Center,MIN,FLA,1.0,6.0,FLA,MIN,5.0
2024020510,20242025,2,2024-12-18,2024-12-19T03:00:00Z,-05:00,OFF,Delta Center,UTA,VAN,3.0,2.0,UTA,VAN,1.0
2024020511,20242025,2,2024-12-18,2024-12-19T03:00:00Z,-05:00,OFF,Honda Center,ANA,WPG,3.0,2.0,ANA,WPG,1.0
2024020512,20242025,2,2024-12-19,2024-12-20T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,STL,3.0,1.0,TBL,STL,2.0
2024020513,20242025,2,2024-12-19,2024-12-20T00:30:00Z,-05:00,OFF,Wells Fargo Center,PHI,LAK,3.0,7.0,LAK,PHI,4.0
2024020514,20242025,2,2024-12-19,2024-12-20T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,NJD,4.0,2.0,CBJ,NJD,2.0
2024020515,20242025,2,2024-12-19,2024-12-20T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,PIT,4.0,5.0,PIT,NSH,1.0
2024020516,20242025,2,2024-12-19,2024-12-20T01:30:00Z,-05:00,OFF,United Center,CHI,SEA,3.0,1.0,CHI,SEA,2.0
2024020517,20242025,2,2024-12-19,2024-12-20T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,OTT,2.0,3.0,OTT,CGY,1.0
2024020518,20242025,2,2024-12-19,2024-12-20T02:00:00Z,-05:00,OFF,Rogers Place,EDM,BOS,3.0,2.0,EDM,BOS,1.0
2024020519,20242025,2,2024-12-19,2024-12-20T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,VAN,3.0,1.0,VGK,VAN,2.0
2024020520,20242025,2,2024-12-19,2024-12-20T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,COL,2.0,4.0,COL,SJS,2.0
2024020521,20242025,2,2024-12-20,2024-12-21T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,TOR,3.0,6.0,TOR,BUF,3.0
2024020522,20242025,2,2024-12-20,2024-12-21T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,MTL,3.0,4.0,MTL,DET,1.0
2024020523,20242025,2,2024-12-20,2024-12-21T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,STL,2.0,1.0,FLA,STL,1.0
2024020524,20242025,2,2024-12-20,2024-12-21T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,CAR,3.0,1.0,WSH,CAR,2.0
2024020525,20242025,2,2024-12-20,2024-12-21T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,NYR,1.0,3.0,NYR,DAL,2.0
2024020526,20242025,2,2024-12-20,2024-12-21T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,UTA,1.0,2.0,UTA,MIN,1.0
2024020527,20242025,2,2024-12-20,2024-12-21T03:00:00Z,-05:00,OFF,Honda Center,ANA,COL,2.0,4.0,COL,ANA,2.0
2024020528,20242025,2,2024-12-21,2024-12-21T18:30:00Z,-05:00,OFF,Bridgestone Arena,NSH,LAK,3.0,2.0,NSH,LAK,1.0
2024020529,20242025,2,2024-12-21,2024-12-21T21:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,CHI,6.0,4.0,CGY,CHI,2.0
2024020530,20242025,2,2024-12-21,2024-12-21T21:00:00Z,-05:00,OFF,Rogers Place,EDM,SJS,3.0,2.0,EDM,SJS,1.0
2024020531,20242025,2,2024-12-21,2024-12-22T00:00:00Z,-05:00,OFF,TD Garden,BOS,BUF,3.0,1.0,BOS,BUF,2.0
2024020532,20242025,2,2024-12-21,2024-12-22T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,NYI,3.0,6.0,NYI,TOR,3.0
2024020533,20242025,2,2024-12-21,2024-12-22T00:00:00Z,-05:00,OFF,Centre Bell,MTL,DET,5.0,1.0,MTL,DET,4.0
2024020534,20242025,2,2024-12-21,2024-12-22T00:00:00Z,-05:00,OFF,Prudential Center,NJD,PIT,3.0,0.0,NJD,PIT,3.0
2024020535,20242025,2,2024-12-21,2024-12-22T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,CBJ,5.0,4.0,PHI,CBJ,1.0
2024020536,20242025,2,2024-12-21,2024-12-22T00:00:00Z,-05:00,OFF,Canada Life Centre,WPG,MIN,5.0,0.0,WPG,MIN,5.0
2024020537,20242025,2,2024-12-21,2024-12-22T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,OTT,4.0,5.0,OTT,VAN,1.0
2024020538,20242025,2,2024-12-21,2024-12-22T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,SEA,6.0,2.0,VGK,SEA,4.0
2024020539,20242025,2,2024-12-22,2024-12-22T17:30:00Z,-05:00,OFF,Madison Square Garden,NYR,CAR,1.0,3.0,CAR,NYR,2.0
2024020540,20242025,2,2024-12-22,2024-12-22T22:00:00Z,-05:00,OFF,Amalie Arena,TBL,FLA,2.0,4.0,FLA,TBL,2.0
2024020541,20242025,2,2024-12-22,2024-12-22T22:00:00Z,-05:00,OFF,Capital One Arena,WSH,LAK,3.0,1.0,WSH,LAK,2.0
2024020542,20242025,2,2024-12-22,2024-12-22T22:00:00Z,-05:00,OFF,Delta Center,UTA,ANA,4.0,5.0,ANA,UTA,1.0
2024020543,20242025,2,2024-12-22,2024-12-23T01:00:00Z,-05:00,OFF,Ball Arena,COL,SEA,5.0,2.0,COL,SEA,3.0
2024020544,20242025,2,2024-12-22,2024-12-23T01:00:00Z,-05:00,OFF,Rogers Place,EDM,OTT,3.0,1.0,EDM,OTT,2.0
2024020545,20242025,2,2024-12-23,2024-12-23T18:00:00Z,-05:00,OFF,Prudential Center,NJD,NYR,5.0,0.0,NJD,NYR,5.0
2024020546,20242025,2,2024-12-23,2024-12-23T19:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,WPG,2.0,5.0,WPG,TOR,3.0
2024020547,20242025,2,2024-12-23,2024-12-24T00:00:00Z,-05:00,OFF,TD Garden,BOS,WSH,4.0,1.0,BOS,WSH,3.0
2024020548,20242025,2,2024-12-23,2024-12-24T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,STL,0.0,4.0,STL,DET,4.0
2024020549,20242025,2,2024-12-23,2024-12-24T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,TBL,0.0,4.0,TBL,FLA,4.0
2024020550,20242025,2,2024-12-23,2024-12-24T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,PHI,7.0,3.0,PIT,PHI,4.0
2024020551,20242025,2,2024-12-23,2024-12-24T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,MTL,5.0,4.0,CBJ,MTL,1.0
2024020552,20242025,2,2024-12-23,2024-12-24T00:30:00Z,-05:00,OFF,UBS Arena,NYI,BUF,1.0,7.0,BUF,NYI,6.0
2024020553,20242025,2,2024-12-23,2024-12-24T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,CAR,5.0,2.0,NSH,CAR,3.0
2024020554,20242025,2,2024-12-23,2024-12-24T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,CHI,4.0,3.0,MIN,CHI,1.0
2024020555,20242025,2,2024-12-23,2024-12-24T02:00:00Z,-05:00,OFF,Rogers Arena,VAN,SJS,4.0,3.0,VAN,SJS,1.0
2024020556,20242025,2,2024-12-23,2024-12-24T02:00:00Z,-05:00,OFF,Delta Center,UTA,DAL,2.0,3.0,DAL,UTA,1.0
2024020557,20242025,2,2024-12-23,2024-12-24T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,ANA,3.0,1.0,VGK,ANA,2.0
2024020558,20242025,2,2024-12-27,2024-12-28T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,CHI,6.0,2.0,BUF,CHI,4.0
2024020559,20242025,2,2024-12-27,2024-12-28T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,TOR,2.0,5.0,TOR,DET,3.0
2024020560,20242025,2,2024-12-27,2024-12-28T00:00:00Z,-05:00,OFF,Prudential Center,NJD,CAR,4.0,2.0,NJD,CAR,2.0
2024020561,20242025,2,2024-12-27,2024-12-28T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,BOS,6.0,2.0,CBJ,BOS,4.0
2024020562,20242025,2,2024-12-27,2024-12-28T01:00:00Z,-05:00,OFF,Enterprise Center,STL,NSH,7.0,4.0,STL,NSH,3.0
2024020563,20242025,2,2024-12-27,2024-12-28T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,MIN,2.0,3.0,MIN,DAL,1.0
2024020564,20242025,2,2024-12-27,2024-12-28T02:30:00Z,-05:00,OFF,Delta Center,UTA,COL,1.0,4.0,COL,UTA,3.0
2024020565,20242025,2,2024-12-27,2024-12-28T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,VGK,3.0,6.0,VGK,SJS,3.0
2024020566,20242025,2,2024-12-28,2024-12-28T18:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,MTL,0.0,4.0,MTL,FLA,4.0
2024020567,20242025,2,2024-12-28,2024-12-28T21:00:00Z,-05:00,OFF,Rogers Arena,VAN,SEA,4.0,5.0,SEA,VAN,1.0
2024020568,20242025,2,2024-12-28,2024-12-28T21:00:00Z,-05:00,OFF,Honda Center,ANA,PHI,1.0,3.0,PHI,ANA,2.0
2024020569,20242025,2,2024-12-28,2024-12-28T21:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,EDM,4.0,3.0,LAK,EDM,1.0
2024020570,20242025,2,2024-12-28,2024-12-29T00:00:00Z,-05:00,OFF,TD Garden,BOS,CBJ,4.0,0.0,BOS,CBJ,4.0
2024020571,20242025,2,2024-12-28,2024-12-29T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,WSH,2.0,5.0,WSH,TOR,3.0
2024020572,20242025,2,2024-12-28,2024-12-29T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,NYR,6.0,2.0,TBL,NYR,4.0
2024020573,20242025,2,2024-12-28,2024-12-29T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,NJD,5.0,2.0,CAR,NJD,3.0
2024020574,20242025,2,2024-12-28,2024-12-29T00:00:00Z,-05:00,OFF,Canada Life Centre,WPG,OTT,4.0,2.0,WPG,OTT,2.0
2024020575,20242025,2,2024-12-28,2024-12-29T00:30:00Z,-05:00,OFF,UBS Arena,NYI,PIT,6.0,3.0,NYI,PIT,3.0
2024020576,20242025,2,2024-12-28,2024-12-29T03:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,CGY,1.0,3.0,CGY,SJS,2.0
2024020577,20242025,2,2024-12-29,2024-12-30T01:30:00Z,-05:00,OFF,United Center,CHI,DAL,1.0,5.0,DAL,CHI,4.0
2024020578,20242025,2,2024-12-29,2024-12-29T21:00:00Z,-05:00,OFF,Honda Center,ANA,EDM,5.0,3.0,ANA,EDM,2.0
2024020579,20242025,2,2024-12-29,2024-12-29T22:00:00Z,-05:00,OFF,Little Caesars Arena,DET,WSH,4.0,2.0,DET,WSH,2.0
2024020580,20242025,2,2024-12-29,2024-12-29T22:00:00Z,-05:00,OFF,Amalie Arena,TBL,MTL,2.0,5.0,MTL,TBL,3.0
2024020581,20242025,2,2024-12-29,2024-12-29T22:30:00Z,-05:00,OFF,PPG Paints Arena,PIT,NYI,3.0,2.0,PIT,NYI,1.0
2024020582,20242025,2,2024-12-29,2024-12-29T20:00:00Z,-05:00,OFF,Enterprise Center,STL,BUF,2.0,4.0,BUF,STL,2.0
2024020583,20242025,2,2024-12-29,2024-12-30T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,OTT,1.0,3.0,OTT,MIN,2.0
2024020584,20242025,2,2024-12-29,2024-12-30T01:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,CGY,3.0,0.0,VGK,CGY,3.0
2024020585,20242025,2,2024-12-29,2024-12-30T02:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,PHI,5.0,4.0,LAK,PHI,1.0
2024020586,20242025,2,2024-12-30,2024-12-31T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,NYR,5.0,3.0,FLA,NYR,2.0
2024020587,20242025,2,2024-12-30,2024-12-31T00:30:00Z,-05:00,OFF,Canada Life Centre,WPG,NSH,3.0,0.0,WPG,NSH,3.0
2024020588,20242025,2,2024-12-30,2024-12-31T01:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,UTA,5.0,2.0,SEA,UTA,3.0
2024020589,20242025,2,2024-12-31,2024-12-31T17:30:00Z,-05:00,OFF,Capital One Arena,WSH,BOS,3.0,1.0,WSH,BOS,2.0
2024020590,20242025,2,2024-12-31,2024-12-31T18:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,NYI,3.0,1.0,TOR,NYI,2.0
2024020591,20242025,2,2024-12-31,2024-12-31T20:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,MTL,2.0,3.0,MTL,VGK,1.0
2024020592,20242025,2,2024-12-31,2024-12-31T22:00:00Z,-05:00,OFF,Wrigley Field,CHI,STL,2.0,6.0,STL,CHI,4.0
2024020593,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,Little Caesars Arena,DET,PIT,4.0,2.0,DET,PIT,2.0
2024020594,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,CAR,4.0,3.0,CBJ,CAR,1.0
2024020595,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,BUF,4.0,2.0,DAL,BUF,2.0
2024020596,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,NSH,5.0,3.0,MIN,NSH,2.0
2024020597,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,Ball Arena,COL,WPG,5.0,2.0,COL,WPG,3.0
2024020598,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,Honda Center,ANA,NJD,3.0,2.0,ANA,NJD,1.0
2024020599,20242025,2,2024-12-31,2025-01-01T01:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,PHI,0.0,4.0,PHI,SJS,4.0
2024020600,20242025,2,2024-12-31,2025-01-01T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,VAN,3.0,1.0,CGY,VAN,2.0
2024020601,20242025,2,2024-12-31,2025-01-01T02:00:00Z,-05:00,OFF,Rogers Place,EDM,UTA,4.0,1.0,EDM,UTA,3.0
2024020602,20242025,2,2025-01-01,2025-01-01T23:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,NJD,3.0,0.0,LAK,NJD,3.0
2024020603,20242025,2,2025-01-02,2025-01-03T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,CAR,1.0,3.0,CAR,FLA,2.0
2024020604,20242025,2,2025-01-02,2025-01-03T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,BOS,2.0,1.0,NYR,BOS,1.0
2024020605,20242025,2,2025-01-02,2025-01-03T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,MIN,3.0,4.0,MIN,WSH,1.0
2024020606,20242025,2,2025-01-02,2025-01-03T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,DET,4.0,5.0,DET,CBJ,1.0
2024020607,20242025,2,2025-01-02,2025-01-03T00:30:00Z,-05:00,OFF,UBS Arena,NYI,TOR,1.0,2.0,TOR,NYI,1.0
2024020608,20242025,2,2025-01-02,2025-01-03T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,OTT,4.0,2.0,DAL,OTT,2.0
2024020609,20242025,2,2025-01-02,2025-01-03T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,ANA,3.0,4.0,ANA,WPG,1.0
2024020610,20242025,2,2025-01-02,2025-01-03T02:00:00Z,-05:00,OFF,Ball Arena,COL,BUF,6.0,5.0,COL,BUF,1.0
2024020611,20242025,2,2025-01-02,2025-01-03T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,UTA,3.0,5.0,UTA,CGY,2.0
2024020612,20242025,2,2025-01-02,2025-01-03T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,PHI,5.0,2.0,VGK,PHI,3.0
2024020613,20242025,2,2025-01-02,2025-01-03T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,VAN,3.0,4.0,VAN,SEA,1.0
2024020614,20242025,2,2025-01-02,2025-01-03T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,TBL,2.0,1.0,SJS,TBL,1.0
2024020615,20242025,2,2025-01-03,2025-01-04T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,PIT,3.0,2.0,FLA,PIT,1.0
2024020616,20242025,2,2025-01-03,2025-01-04T01:00:00Z,-05:00,OFF,United Center,CHI,MTL,4.0,2.0,CHI,MTL,2.0
2024020617,20242025,2,2025-01-03,2025-01-04T01:00:00Z,-05:00,OFF,Enterprise Center,STL,OTT,4.0,0.0,STL,OTT,4.0
2024020618,20242025,2,2025-01-03,2025-01-04T02:00:00Z,-05:00,OFF,Rogers Place,EDM,ANA,3.0,2.0,EDM,ANA,1.0
2024020619,20242025,2,2025-01-03,2025-01-04T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,NSH,0.0,3.0,NSH,VAN,3.0
2024020620,20242025,2,2025-01-04,2025-01-04T17:00:00Z,-05:00,OFF,Capital One Arena,WSH,NYR,7.0,4.0,WSH,NYR,3.0
2024020621,20242025,2,2025-01-04,2025-01-05T00:00:00Z,-05:00,OFF,Canada Life Centre,WPG,DET,2.0,4.0,DET,WPG,2.0
2024020622,20242025,2,2025-01-04,2025-01-04T21:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,NJD,3.0,2.0,SJS,NJD,1.0
2024020623,20242025,2,2025-01-04,2025-01-05T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,BOS,6.0,4.0,TOR,BOS,2.0
2024020624,20242025,2,2025-01-04,2025-01-05T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,MIN,0.0,4.0,MIN,CAR,4.0
2024020625,20242025,2,2025-01-04,2025-01-05T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,STL,6.0,4.0,CBJ,STL,2.0
2024020626,20242025,2,2025-01-04,2025-01-05T00:00:00Z,-05:00,OFF,Ball Arena,COL,MTL,1.0,2.0,MTL,COL,1.0
2024020627,20242025,2,2025-01-04,2025-01-05T03:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,NSH,1.0,4.0,NSH,CGY,3.0
2024020628,20242025,2,2025-01-04,2025-01-05T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,UTA,3.0,2.0,DAL,UTA,1.0
2024020629,20242025,2,2025-01-04,2025-01-05T02:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,TBL,2.0,1.0,LAK,TBL,1.0
2024020630,20242025,2,2025-01-04,2025-01-05T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,BUF,3.0,1.0,VGK,BUF,2.0
2024020631,20242025,2,2025-01-04,2025-01-05T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,EDM,2.0,4.0,EDM,SEA,2.0
2024020632,20242025,2,2025-01-05,2025-01-05T20:00:00Z,-05:00,OFF,United Center,CHI,NYR,2.0,6.0,NYR,CHI,4.0
2024020633,20242025,2,2025-01-05,2025-01-05T23:00:00Z,-05:00,OFF,TD Garden,BOS,NYI,4.0,5.0,NYI,BOS,1.0
2024020634,20242025,2,2025-01-05,2025-01-05T23:00:00Z,-05:00,OFF,Lenovo Center,CAR,PIT,4.0,3.0,CAR,PIT,1.0
2024020635,20242025,2,2025-01-05,2025-01-06T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,PHI,3.0,2.0,TOR,PHI,1.0
2024020636,20242025,2,2025-01-05,2025-01-06T01:00:00Z,-05:00,OFF,Honda Center,ANA,TBL,4.0,1.0,ANA,TBL,3.0
2024020637,20242025,2,2025-01-06,2025-01-07T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,WSH,4.0,3.0,BUF,WSH,1.0
2024020638,20242025,2,2025-01-06,2025-01-07T00:30:00Z,-05:00,OFF,Centre Bell,MTL,VAN,5.0,4.0,MTL,VAN,1.0
2024020639,20242025,2,2025-01-06,2025-01-07T02:00:00Z,-05:00,OFF,Ball Arena,COL,FLA,3.0,1.0,COL,FLA,2.0
2024020640,20242025,2,2025-01-06,2025-01-07T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,NJD,2.0,3.0,NJD,SEA,1.0
2024020641,20242025,2,2025-01-07,2025-01-08T00:00:00Z,-05:00,OFF,TD Garden,BOS,EDM,0.0,4.0,EDM,BOS,4.0
2024020642,20242025,2,2025-01-07,2025-01-08T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,OTT,3.0,2.0,DET,OTT,1.0
